2020-06-24 13:10:30 1
2020-06-24 13:10:34 1
2020-06-24 15:25:58 1
2020-06-24 15:26:11 1
2020-06-24 15:26:24 1
2020-06-24 15:26:28 1
2020-06-24 15:26:42 1
2020-06-24 15:26:46 1
2020-06-24 15:26:50 1
2020-06-24 15:29:33 1
2020-06-24 15:30:09 1
2020-06-24 15:30:13 1
2020-06-24 15:30:17 1
2020-06-24 15:30:21 1
2020-06-24 15:30:35 1
2020-06-24 15:30:40 1
2020-06-24 15:30:44 1
2020-06-24 15:30:48 1
2020-06-24 15:30:52 1
2020-06-24 15:30:56 1
2020-06-24 15:31:00 1
2020-06-24 15:31:04 1
2020-06-24 15:31:08 1
2020-06-24 15:31:12 1
2020-06-24 15:31:16 1
2020-06-24 15:31:20 1
2020-06-24 15:31:24 1
2020-06-24 15:31:28 1
2020-06-24 15:31:32 1
2020-06-24 15:31:36 1
2020-06-24 15:31:40 1
2020-06-24 15:31:44 1
2020-06-24 15:31:48 1
2020-06-24 15:31:52 1
2020-06-24 15:31:56 1
2020-06-24 15:32:00 1
2020-06-24 15:32:04 1
2020-06-24 15:32:08 1
2020-06-24 15:32:12 1
2020-06-24 15:32:16 1
2020-06-24 15:32:20 1
2020-06-24 15:32:24 1
2020-06-24 15:32:28 1
2020-06-24 15:32:32 1
2020-06-24 15:32:36 1
2020-06-24 15:32:40 1
2020-06-24 15:32:44 1
2020-06-24 15:32:48 1
2020-06-24 15:32:52 1
2020-06-24 15:32:56 1
2020-06-24 15:33:00 1
2020-06-24 15:33:04 1
2020-06-24 15:33:08 1
2020-06-24 15:33:12 1
2020-06-24 15:33:16 1
2020-06-24 15:33:20 1
2020-06-24 15:33:24 1
2020-06-24 15:33:28 1
2020-06-24 15:33:32 1
2020-06-24 15:33:36 1
2020-06-24 15:33:40 1
2020-06-24 15:33:44 1
2020-06-24 15:33:48 1
2020-06-24 15:33:52 1
2020-06-24 15:33:56 1
2020-06-24 15:34:00 1
2020-06-24 15:34:04 1
2020-06-24 15:34:08 1
2020-06-24 15:34:12 1
2020-06-24 15:34:16 1
2020-06-24 15:34:20 1
2020-06-24 15:34:24 1
2020-06-24 15:34:28 1
2020-06-24 15:34:32 1
2020-06-24 15:34:36 1
2020-06-24 15:34:40 1
2020-06-24 15:34:44 1
2020-06-24 15:34:48 1
2020-06-24 15:34:52 1
2020-06-24 15:34:56 1
2020-06-24 15:35:00 1
2020-06-24 15:35:04 1
2020-06-24 15:35:08 1
2020-06-24 15:35:12 1
2020-06-24 15:35:16 1
2020-06-24 15:35:20 1
2020-06-24 15:35:24 1
2020-06-26 23:32:38 0
2020-06-26 23:32:45 0
2020-06-26 23:34:18 0
2020-06-26 23:34:29 0
2020-06-26 23:34:40 0
2020-06-26 23:34:55 0
2020-06-26 23:35:02 0
2020-06-26 23:35:13 0
2020-06-26 23:35:24 0
2020-06-26 23:35:35 0
2020-06-26 23:35:42 0
2020-06-26 23:35:49 0
2020-06-26 23:35:56 0
2020-06-26 23:36:03 0
2020-06-26 23:36:11 0
2020-06-26 23:36:18 0
2020-06-26 23:36:25 0
2020-06-26 23:36:32 0
2020-06-26 23:36:39 0
2020-06-26 23:36:46 0
2020-06-26 23:36:53 0
2020-06-26 23:37:00 0
2020-06-26 23:37:07 0
2020-06-26 23:37:14 0
2020-06-26 23:37:21 0
2020-06-26 23:37:28 0
2020-06-26 23:37:35 0
2020-06-26 23:37:42 0
2020-06-26 23:37:49 0
2020-06-26 23:37:56 0
2020-06-26 23:38:03 0
2020-06-26 23:38:10 0
2020-06-26 23:38:17 0
2020-06-26 23:38:24 0
2020-06-26 23:38:29 1
2020-06-26 23:38:33 1
2020-06-26 23:38:37 1
2020-06-26 23:38:41 1
2020-06-26 23:38:45 1
2020-06-26 23:38:49 1
2020-06-26 23:38:53 1
2020-06-26 23:38:57 1
2020-06-26 23:39:01 1
2020-06-26 23:39:05 1
2020-06-26 23:39:10 1
2020-06-26 23:39:14 1
2020-06-26 23:39:18 1
2020-06-26 23:39:22 1
2020-06-26 23:39:26 1
2020-06-26 23:39:31 1
2020-06-26 23:39:35 1
2020-06-26 23:39:40 1
2020-06-26 23:39:44 1
2020-06-26 23:39:48 1
2020-06-26 23:39:53 1
2020-06-26 23:39:57 1
2020-06-26 23:40:02 1
2020-06-26 23:40:06 1
2020-06-26 23:40:10 1
2020-06-26 23:40:15 1
2020-06-26 23:40:19 1
2020-06-26 23:40:27 1
2020-06-26 23:40:35 1
2020-06-26 23:40:43 1
2020-06-26 23:40:51 1
2020-06-26 23:40:59 1
2020-06-26 23:41:07 1
2020-06-26 23:41:15 1
2020-06-26 23:41:23 1
2020-06-26 23:41:31 1
2020-06-26 23:41:39 1
2020-06-26 23:41:47 1
2020-06-26 23:41:55 1
2020-06-26 23:42:03 1
2020-06-26 23:42:11 1
2020-06-26 23:42:19 1
2020-06-26 23:42:27 1
2020-06-26 23:42:35 1
2020-06-26 23:42:44 1
2020-06-26 23:42:52 1
2020-06-26 23:42:59 1
2020-06-26 23:43:08 1
